"coverage_id", "tiv"
428, 1668850.000000
429, 3200000.000000
430, 0.000000
431, 0.000000
432, 240000.000000
433, 21497000.000000
434, 0.000000
435, 0.000000
436, 3297500.000000
437, 24236000.000000
438, 0.000000
439, 0.000000
440, 3806170.000000
441, 21580000.000000
442, 0.000000
443, 0.000000
444, 3363720.000000
445, 36354000.000000
446, 0.000000
447, 0.000000
448, 5772290.000000
449, 20385000.000000
450, 0.000000
451, 0.000000
452, 3349090.000000
453, 10060000.000000
454, 0.000000
455, 0.000000
456, 1734420.000000
457, 22233000.000000
458, 0.000000
459, 0.000000
460, 3336690.000000
461, 13180000.000000
462, 0.000000
463, 0.000000
464, 2117300.000000
465, 4827960.000000
466, 0.000000
467, 643100.000000
468, 986904.000000
469, 13567000.000000
470, 0.000000
471, 546300.000000
472, 3508990.000000
473, 37800000.000000
474, 0.000000
475, 100000.000000
476, 5400000.000000
477, 19300000.000000
478, 0.000000
479, 100000.000000
480, 3100000.000000
481, 0.000000
482, 0.000000
483, 55000.000000
484, 0.000000
485, 19788600.000000
486, 0.000000
487, 150000.000000
488, 3455000.000000
489, 1274000.000000
490, 0.000000
491, 10000.000000
492, 0.000000
493, 13802100.000000
494, 0.000000
495, 1540830.000000
496, 2371120.000000
497, 10266400.000000
498, 0.000000
499, 0.000000
500, 40189.000000
501, 21807400.000000
502, 0.000000
503, 2140570.000000
504, 3825950.000000
505, 11787500.000000
506, 0.000000
507, 1466460.000000
508, 1125280.000000
509, 7903110.000000
510, 0.000000
511, 943543.000000
512, 675167.000000
513, 0.000000
514, 0.000000
515, 100000.000000
516, 0.000000
517, 770000.000000
518, 0.000000
519, 0.000000
520, 0.000000
521, 50000.000000
522, 0.000000
523, 58400.000000
524, 50000.000000
525, 483600.000000
526, 0.000000
527, 233929.000000
528, 0.000000
529, 3339760.000000
530, 0.000000
531, 532468.000000
532, 1742000.000000
533, 50000.000000
534, 0.000000
535, 35000.000000
536, 0.000000
537, 1040000.000000
538, 0.000000
539, 1150000.000000
540, 80000.000000
541, 1550000.000000
542, 0.000000
543, 0.000000
544, 1241850.000000
545, 1066890.000000
546, 0.000000
547, 474018.000000
548, 500000.000000
549, 100000.000000
550, 0.000000
551, 20000.000000
552, 0.000000
553, 0.000000
554, 0.000000
555, 27345000.000000
556, 19839700.000000
557, 195600.000000
558, 0.000000
559, 0.000000
560, 0.000000
561, 250000.000000
562, 0.000000
563, 30000.000000
564, 0.000000
565, 17500000.000000
566, 0.000000
567, 100000.000000
568, 3200000.000000
569, 17500000.000000
570, 0.000000
571, 100000.000000
572, 3200000.000000
573, 20800000.000000
574, 0.000000
575, 100000.000000
576, 4700000.000000
577, 15763800.000000
578, 0.000000
579, 100000.000000
580, 1938000.000000
581, 29670000.000000
582, 0.000000
583, 100000.000000
584, 6400000.000000
585, 16200000.000000
586, 0.000000
587, 100000.000000
588, 2800000.000000
589, 21200000.000000
590, 0.000000
591, 100000.000000
592, 3500000.000000
593, 1867210.000000
594, 0.000000
595, 0.000000
596, 1157630.000000
597, 441000.000000
598, 0.000000
599, 115763.000000
600, 0.000000
601, 52920.000000
602, 0.000000
603, 0.000000
604, 0.000000
605, 264600.000000
606, 0.000000
607, 86822.000000
608, 110250.000000
609, 750000.000000
610, 0.000000
611, 0.000000
612, 60000.000000
613, 12000000.000000
614, 0.000000
615, 1266000.000000
616, 1244840.000000
617, 600200.000000
618, 0.000000
619, 159297.000000
620, 100000.000000
621, 1250000.000000
622, 0.000000
623, 0.000000
624, 0.000000
625, 18486000.000000
626, 0.000000
627, 75000.000000
628, 2635000.000000
629, 0.000000
630, 0.000000
631, 25000.000000
632, 0.000000
633, 8193800.000000
634, 0.000000
635, 10000.000000
636, 2340000.000000
637, 0.000000
638, 0.000000
639, 300000.000000
640, 0.000000
641, 0.000000
642, 0.000000
643, 1000000.000000
644, 0.000000
645, 0.000000
646, 0.000000
647, 10450.000000
648, 0.000000
649, 100214000.000000
650, 0.000000
651, 0.000000
652, 0.000000
653, 210000.000000
654, 0.000000
655, 0.000000
656, 0.000000
657, 1450000.000000
658, 0.000000
659, 0.000000
660, 0.000000
661, 3620650.000000
662, 0.000000
663, 0.000000
664, 0.000000
665, 0.000000
666, 0.000000
667, 100000.000000
668, 0.000000
669, 5663080.000000
670, 0.000000
671, 100000.000000
672, 304980.000000
673, 10961600.000000
674, 0.000000
675, 0.000000
676, 0.000000
677, 45641800.000000
678, 0.000000
679, 250000.000000
680, 5750000.000000
681, 16800000.000000
682, 0.000000
683, 0.000000
684, 4695390.000000
685, 100000.000000
686, 0.000000
687, 0.000000
688, 0.000000
689, 100000.000000
690, 0.000000
691, 0.000000
692, 0.000000
693, 100000.000000
694, 0.000000
695, 0.000000
696, 0.000000
697, 100000.000000
698, 0.000000
699, 0.000000
700, 0.000000
701, 100000.000000
702, 0.000000
703, 0.000000
704, 0.000000
705, 100000.000000
706, 0.000000
707, 0.000000
708, 0.000000
709, 8290000.000000
710, 0.000000
711, 980000.000000
712, 1050000.000000
713, 7408800.000000
714, 0.000000
715, 924000.000000
716, 1082000.000000
717, 8820000.000000
718, 0.000000
719, 1319000.000000
720, 1510000.000000
721, 17687400.000000
722, 0.000000
723, 500000.000000
724, 2000000.000000
725, 0.000000
726, 0.000000
727, 0.000000
728, 1000000.000000
729, 7414590.000000
730, 0.000000
731, 1680000.000000
732, 2170000.000000
733, 9724050.000000
734, 0.000000
735, 3150000.000000
736, 2545000.000000
737, 1980000.000000
738, 0.000000
739, 0.000000
740, 1900000.000000
741, 4660000.000000
742, 0.000000
743, 0.000000
744, 3260000.000000
745, 1060000.000000
746, 0.000000
747, 0.000000
748, 2030000.000000
749, 2165000.000000
750, 0.000000
751, 0.000000
752, 2030000.000000
753, 3200000.000000
754, 0.000000
755, 0.000000
756, 3260000.000000
757, 0.000000
758, 0.000000
759, 200000.000000
760, 0.000000
761, 1000000.000000
762, 0.000000
763, 0.000000
764, 0.000000
765, 3646520.000000
766, 0.000000
767, 945000.000000
768, 1525000.000000
769, 3646520.000000
770, 0.000000
771, 840000.000000
772, 1265000.000000
773, 7000000.000000
774, 0.000000
775, 1550000.000000
776, 1000000.000000
777, 4862030.000000
778, 0.000000
779, 1417500.000000
780, 1293000.000000
781, 5773660.000000
782, 0.000000
783, 945000.000000
784, 1985000.000000
785, 4600000.000000
786, 0.000000
787, 0.000000
788, 499912.000000
789, 27381200.000000
790, 0.000000
791, 0.000000
792, 1653410.000000
793, 9000000.000000
794, 0.000000
795, 1500000.000000
796, 1116000.000000
797, 10500000.000000
798, 0.000000
799, 2500000.000000
800, 1000000.000000
801, 29080000.000000
802, 0.000000
803, 50000.000000
804, 1570580.000000
805, 34335000.000000
806, 0.000000
807, 150000.000000
808, 2017580.000000
809, 26100000.000000
810, 0.000000
811, 15000.000000
812, 944580.000000
813, 62544400.000000
814, 0.000000
815, 150000.000000
816, 2761650.000000
817, 2000000.000000
818, 0.000000
819, 0.000000
820, 0.000000
821, 3000000.000000
822, 0.000000
823, 0.000000
824, 0.000000
825, 47970200.000000
826, 0.000000
827, 159000.000000
828, 6401320.000000
829, 18537800.000000
830, 0.000000
831, 58000.000000
832, 2656210.000000
833, 28964200.000000
834, 0.000000
835, 0.000000
836, 6231320.000000
837, 45225000.000000
838, 0.000000
839, 105000.000000
840, 6125900.000000
841, 14600000.000000
842, 0.000000
843, 142857.000000
844, 2903410.000000
845, 31458000.000000
846, 0.000000
847, 65000.000000
848, 4486470.000000
849, 5250000.000000
850, 0.000000
851, 750000.000000
852, 1500000.000000
853, 9414000.000000
854, 0.000000
855, 0.000000
856, 0.000000
857, 14412100.000000
858, 0.000000
859, 1740750.000000
860, 1688680.000000
861, 4862030.000000
862, 0.000000
863, 1050000.000000
864, 1747300.000000
865, 7578600.000000
866, 0.000000
867, 0.000000
868, 0.000000
869, 8290800.000000
870, 0.000000
871, 980000.000000
872, 918000.000000
873, 9417600.000000
874, 0.000000
875, 1199000.000000
876, 977000.000000
877, 6500000.000000
878, 0.000000
879, 750000.000000
880, 1250000.000000
881, 6789000.000000
882, 0.000000
883, 858000.000000
884, 758000.000000
885, 6948690.000000
886, 0.000000
887, 839292.000000
888, 814185.000000
889, 7120270.000000
890, 0.000000
891, 860015.000000
892, 834288.000000
893, 6210000.000000
894, 0.000000
895, 675000.000000
896, 663000.000000
897, 20000000.000000
898, 0.000000
899, 2100000.000000
900, 5600000.000000
901, 7900790.000000
902, 0.000000
903, 2100000.000000
904, 2075000.000000
905, 1806830.000000
906, 0.000000
907, 0.000000
908, 180683.000000
909, 17350000.000000
910, 0.000000
911, 0.000000
912, 1388260.000000
913, 16887000.000000
914, 0.000000
915, 0.000000
916, 3711020.000000
917, 16777100.000000
918, 0.000000
919, 0.000000
920, 0.000000
921, 298000000.000000
922, 0.000000
923, 0.000000
924, 28389900.000000
925, 11100000.000000
926, 0.000000
927, 1600000.000000
928, 852205.000000
929, 14000000.000000
930, 0.000000
931, 800000.000000
932, 1500000.000000
933, 0.000000
934, 0.000000
935, 253785.000000
936, 2000000.000000
937, 4331600.000000
938, 0.000000
939, 500000.000000
940, 500000.000000
941, 800000.000000
942, 0.000000
943, 400000.000000
944, 0.000000
945, 1200000.000000
946, 0.000000
947, 1125000.000000
948, 0.000000
949, 800000.000000
950, 0.000000
951, 600000.000000
952, 0.000000
953, 400000.000000
954, 0.000000
955, 500000.000000
956, 0.000000
957, 775000.000000
958, 0.000000
959, 650000.000000
960, 0.000000
961, 2200000.000000
962, 0.000000
963, 1800000.000000
964, 0.000000
965, 5000000.000000
966, 0.000000
967, 1600000.000000
968, 0.000000
969, 500000.000000
970, 0.000000
971, 1500000.000000
972, 0.000000
973, 400000.000000
974, 0.000000
975, 1000000.000000
976, 0.000000
977, 2000000.000000
978, 0.000000
979, 1750000.000000
980, 0.000000
981, 2500000.000000
982, 0.000000
983, 2000000.000000
984, 0.000000
985, 150000.000000
986, 0.000000
987, 0.000000
988, 0.000000
989, 750000.000000
990, 0.000000
991, 1500000.000000
992, 1173000.000000
993, 3500000.000000
994, 0.000000
995, 2250000.000000
996, 1173000.000000
997, 350000.000000
998, 0.000000
999, 200000.000000
1000, 900000.000000
1001, 1750000.000000
1002, 0.000000
1003, 750000.000000
1004, 1249540.000000
1005, 0.000000
1006, 0.000000
1007, 297180.000000
1008, 2800000.000000
1009, 0.000000
1010, 0.000000
1011, 136599.000000
1012, 375000.000000
1013, 0.000000
1014, 0.000000
1015, 350000.000000
1016, 3200000.000000
1017, 0.000000
1018, 0.000000
1019, 300000.000000
1020, 0.000000
1021, 0.000000
1022, 0.000000
1023, 2000000.000000
1024, 0.000000
1025, 10500000.000000
1026, 0.000000
1027, 1850000.000000
1028, 1976000.000000
1029, 7829290.000000
1030, 0.000000
1031, 1285200.000000
1032, 1606500.000000
1033, 4000000.000000
1034, 0.000000
1035, 700000.000000
1036, 1350000.000000
1037, 8643210.000000
1038, 0.000000
1039, 1875000.000000
1040, 1820100.000000
1041, 62772300.000000
1042, 0.000000
1043, 0.000000
1044, 7500000.000000
1045, 35228900.000000
1046, 0.000000
1047, 0.000000
1048, 2956740.000000
1049, 13300000.000000
1050, 0.000000
1051, 700000.000000
1052, 2500000.000000
1053, 7150000.000000
1054, 0.000000
1055, 600000.000000
1056, 2100000.000000
1057, 6000000.000000
1058, 0.000000
1059, 1500000.000000
1060, 500000.000000
1061, 4322500.000000
1062, 0.000000
1063, 665000.000000
1064, 650000.000000
1065, 2958000.000000
1066, 0.000000
1067, 595000.000000
1068, 500000.000000
1069, 5996000.000000
1070, 0.000000
1071, 1600000.000000
1072, 1150000.000000
1073, 9200000.000000
1074, 0.000000
1075, 1200000.000000
1076, 2481300.000000
1077, 3009000.000000
1078, 0.000000
1079, 525000.000000
1080, 750000.000000
1081, 12000000.000000
1082, 0.000000
1083, 500000.000000
1084, 1200000.000000
1085, 92400000.000000
1086, 0.000000
1087, 50000.000000
1088, 48000000.000000
1089, 27300000.000000
1090, 0.000000
1091, 0.000000
1092, 3148520.000000
1093, 18957300.000000
1094, 0.000000
1095, 150000.000000
1096, 2025000.000000
1097, 11133300.000000
1098, 0.000000
1099, 75000.000000
1100, 1280000.000000
1101, 5000000.000000
1102, 0.000000
1103, 0.000000
1104, 0.000000
1105, 14000000.000000
1106, 0.000000
1107, 2550000.000000
1108, 2400000.000000
1109, 4475000.000000
1110, 0.000000
1111, 0.000000
1112, 0.000000
1113, 4800000.000000
1114, 0.000000
1115, 750000.000000
1116, 1500000.000000
1117, 5500000.000000
1118, 0.000000
1119, 800000.000000
1120, 1200000.000000
1121, 7619560.000000
1122, 0.000000
1123, 75000.000000
1124, 980000.000000
1125, 28905000.000000
1126, 0.000000
1127, 200000.000000
1128, 3220000.000000
1129, 12231100.000000
1130, 0.000000
1131, 75000.000000
1132, 1500000.000000
1133, 6000000.000000
1134, 0.000000
1135, 800000.000000
1136, 1500000.000000
1137, 4047880.000000
1138, 0.000000
1139, 25000.000000
1140, 530000.000000
1141, 10292100.000000
1142, 0.000000
1143, 50000.000000
1144, 1370000.000000
1145, 7524400.000000
1146, 0.000000
1147, 40000.000000
1148, 855000.000000
1149, 11794900.000000
1150, 0.000000
1151, 75000.000000
1152, 1510000.000000
1153, 18709600.000000
1154, 0.000000
1155, 75000.000000
1156, 2332000.000000
1157, 15349700.000000
1158, 0.000000
1159, 100000.000000
1160, 1690000.000000
1161, 7523360.000000
1162, 0.000000
1163, 75000.000000
1164, 920000.000000
1165, 20401900.000000
1166, 0.000000
1167, 100000.000000
1168, 2190000.000000
1169, 13727700.000000
1170, 0.000000
1171, 50000.000000
1172, 1550000.000000
1173, 23643600.000000
1174, 0.000000
1175, 200000.000000
1176, 2750000.000000
1177, 170000000.000000
1178, 0.000000
1179, 12000000.000000
1180, 19898500.000000
1181, 4200000.000000
1182, 0.000000
1183, 575000.000000
1184, 1200000.000000
1185, 21516000.000000
1186, 0.000000
1187, 0.000000
1188, 2772000.000000
1189, 6000000.000000
1190, 0.000000
1191, 850000.000000
1192, 2000000.000000
1193, 12304200.000000
1194, 0.000000
1195, 75000.000000
1196, 1540000.000000
1197, 14081100.000000
1198, 0.000000
1199, 100000.000000
1200, 1660000.000000
1201, 6000000.000000
1202, 0.000000
1203, 820000.000000
1204, 2000000.000000
1205, 7500000.000000
1206, 0.000000
1207, 1000000.000000
1208, 2000000.000000
1209, 11211200.000000
1210, 0.000000
1211, 75000.000000
1212, 1249000.000000
1213, 9014720.000000
1214, 0.000000
1215, 50000.000000
1216, 1315000.000000
1217, 16455400.000000
1218, 0.000000
1219, 75000.000000
1220, 2098000.000000
1221, 18640500.000000
1222, 0.000000
1223, 50000.000000
1224, 2140000.000000
1225, 5200000.000000
1226, 0.000000
1227, 850000.000000
1228, 1500000.000000
1229, 3700000.000000
1230, 0.000000
1231, 550000.000000
1232, 750000.000000
1233, 30600000.000000
1234, 0.000000
1235, 0.000000
1236, 4000000.000000
1237, 16977700.000000
1238, 0.000000
1239, 50000.000000
1240, 2010000.000000
1241, 5000000.000000
1242, 0.000000
1243, 825000.000000
1244, 1400000.000000
1245, 4000000.000000
1246, 0.000000
1247, 700000.000000
1248, 1350000.000000
1249, 5000000.000000
1250, 0.000000
1251, 1075000.000000
1252, 1500000.000000
1253, 410000.000000
1254, 0.000000
1255, 0.000000
1256, 41000.000000
1257, 3782000.000000
1258, 0.000000
1259, 0.000000
1260, 0.000000
1261, 5200000.000000
1262, 0.000000
1263, 825000.000000
1264, 2000000.000000
1265, 8500000.000000
1266, 0.000000
1267, 1000000.000000
1268, 2500000.000000
1269, 7500000.000000
1270, 0.000000
1271, 950000.000000
1272, 2500000.000000
1273, 6000000.000000
1274, 0.000000
1275, 850000.000000
1276, 1500000.000000
1277, 7000000.000000
1278, 0.000000
1279, 1000000.000000
1280, 2000000.000000
1281, 2300000.000000
1282, 0.000000
1283, 0.000000
1284, 0.000000
1285, 0.000000
1286, 0.000000
1287, 140000.000000
1288, 0.000000
1289, 21979300.000000
1290, 0.000000
1291, 0.000000
1292, 5279040.000000
1293, 18400000.000000
1294, 0.000000
1295, 142857.000000
1296, 3158450.000000
1297, 21700000.000000
1298, 0.000000
1299, 142857.000000
1300, 3735530.000000
1301, 20000000.000000
1302, 0.000000
1303, 142857.000000
1304, 3540330.000000
1305, 18400000.000000
1306, 0.000000
1307, 142857.000000
1308, 3684240.000000
1309, 12900000.000000
1310, 0.000000
1311, 142857.000000
1312, 2389070.000000
1313, 25300000.000000
1314, 0.000000
1315, 142857.000000
1316, 4732620.000000
1317, 15522800.000000
1318, 0.000000
1319, 0.000000
1320, 2500000.000000
1321, 13540000.000000
1322, 0.000000
1323, 1500000.000000
1324, 1700000.000000
1325, 11050000.000000
1326, 0.000000
1327, 1600000.000000
1328, 1775000.000000
1329, 12295900.000000
1330, 0.000000
1331, 1890000.000000
1332, 2228620.000000
1333, 11426200.000000
1334, 0.000000
1335, 1905000.000000
1336, 1603220.000000
1337, 18810800.000000
1338, 0.000000
1339, 0.000000
1340, 2550000.000000
1341, 10646000.000000
1342, 0.000000
1343, 0.000000
1344, 1450000.000000
1345, 1900000.000000
1346, 0.000000
1347, 0.000000
1348, 247380.000000
1349, 5196800.000000
1350, 0.000000
1351, 0.000000
1352, 1146030.000000
1353, 3550000.000000
1354, 0.000000
1355, 0.000000
1356, 480480.000000
1357, 2350000.000000
1358, 0.000000
1359, 0.000000
1360, 347000.000000
1361, 2300000.000000
1362, 0.000000
1363, 0.000000
1364, 342000.000000
1365, 350000.000000
1366, 0.000000
1367, 0.000000
1368, 35000.000000
1369, 10430700.000000
1370, 0.000000
1371, 151000.000000
1372, 2830000.000000
1373, 15000000.000000
1374, 0.000000
1375, 0.000000
1376, 6115190.000000
1377, 9100000.000000
1378, 0.000000
1379, 0.000000
1380, 2315850.000000
1381, 140000000.000000
1382, 0.000000
1383, 25000000.000000
1384, 32000000.000000
1385, 14500000.000000
1386, 0.000000
1387, 250000.000000
1388, 8021150.000000
1389, 14000000.000000
1390, 0.000000
1391, 850000.000000
1392, 2900000.000000
1393, 9200000.000000
1394, 0.000000
1395, 800000.000000
1396, 2400000.000000
1397, 9247780.000000
1398, 0.000000
1399, 1059000.000000
1400, 2722000.000000
1401, 35000000.000000
1402, 0.000000
1403, 500000.000000
1404, 3500000.000000
1405, 12599300.000000
1406, 0.000000
1407, 25000.000000
1408, 1905890.000000
1409, 22820200.000000
1410, 0.000000
1411, 25000.000000
1412, 4387290.000000
1413, 19065000.000000
1414, 0.000000
1415, 25000.000000
1416, 2287700.000000
1417, 65190000.000000
1418, 0.000000
1419, 25000.000000
1420, 8497890.000000
1421, 13293500.000000
1422, 0.000000
1423, 25000.000000
1424, 1557320.000000
1425, 9181560.000000
1426, 0.000000
1427, 25000.000000
1428, 1180590.000000
1429, 12471200.000000
1430, 0.000000
1431, 25000.000000
1432, 1841870.000000
1433, 7113030.000000
1434, 0.000000
1435, 25000.000000
1436, 957792.000000
1437, 14268800.000000
1438, 0.000000
1439, 25000.000000
1440, 2180500.000000
1441, 13104500.000000
1442, 0.000000
1443, 25000.000000
1444, 1188430.000000
1445, 9661120.000000
1446, 0.000000
1447, 25000.000000
1448, 1224760.000000
1449, 9785000.000000
1450, 0.000000
1451, 25000.000000
1452, 1471030.000000
1453, 112376000.000000
1454, 0.000000
1455, 20747.000000
1456, 4801090.000000
1457, 5758500.000000
1458, 0.000000
1459, 1063.000000
1460, 246024.000000
1461, 55783700.000000
1462, 0.000000
1463, 25000.000000
1464, 3651530.000000
1465, 20348800.000000
1466, 0.000000
1467, 25000.000000
1468, 990708.000000
1469, 4153000.000000
1470, 0.000000
1471, 25000.000000
1472, 485145.000000
1473, 10340000.000000
1474, 0.000000
1475, 0.000000
1476, 2954190.000000
1477, 9680000.000000
1478, 0.000000
1479, 0.000000
1480, 2830650.000000
1481, 9900000.000000
1482, 0.000000
1483, 0.000000
1484, 2780800.000000
1485, 10230000.000000
1486, 0.000000
1487, 0.000000
1488, 3280070.000000
1489, 0.000000
1490, 0.000000
1491, 2650000.000000
1492, 1000000.000000
1493, 0.000000
1494, 0.000000
1495, 3500000.000000
1496, 7800000.000000
1497, 10642800.000000
1498, 0.000000
1499, 25000.000000
1500, 1374940.000000
1501, 0.000000
1502, 0.000000
1503, 25000.000000
1504, 4583560.000000
1505, 33422800.000000
1506, 0.000000
1507, 25000.000000
1508, 3216190.000000
