coverage_id,tiv
1749,93110000
1750,0
1751,100000
1752,9058000
1753,10000000
1754,0
1755,0
1756,330000
1757,18120300
1758,0
1759,25000
1760,5225580
1761,7311240
1762,0
1763,100000
1764,1245000
1765,30330300
1766,0
1767,60000
1768,6796590
1769,39083800
1770,0
1771,40000
1772,4517850
1773,4990000
1774,0
1775,20000
1776,380000
1777,15369300
1778,0
1779,140000
1780,2919600
1781,7767260
1782,0
1783,60000
1784,0
1785,1983200
1786,0
1787,0
1788,278000
